timestamp,open,high,low,close,volume
2025-12-21 10:22:00Z,189.611,189.637,189.595,189.627,0.0
2025-12-21 10:23:00Z,189.63,189.694,189.628,189.693,0.0
2025-12-21 10:24:00Z,189.695,189.731,189.65,189.65,0.0
2025-12-21 10:25:00Z,189.65,189.673,189.607,189.65,0.0
2025-12-21 10:26:00Z,189.65,189.723,189.647,189.7,0.0
2025-12-21 10:27:00Z,189.701,189.725,189.676,189.711,0.0
2025-12-21 10:28:00Z,189.708,189.738,189.703,189.727,0.0
2025-12-21 10:29:00Z,189.727,189.737,189.666,189.688,0.0
2025-12-21 10:30:00Z,189.687,189.755,189.663,189.727,0.0
2025-12-21 10:31:00Z,189.73,189.833,189.724,189.826,0.0
2025-12-21 10:32:00Z,189.828,189.882,189.828,189.876,0.0
2025-12-21 10:33:00Z,189.876,189.904,189.86,189.891,0.0
2025-12-21 10:34:00Z,189.891,189.906,189.826,189.826,0.0
2025-12-21 10:35:00Z,189.826,189.888,189.826,189.843,0.0
2025-12-21 10:36:00Z,189.845,189.851,189.759,189.811,0.0
2025-12-21 10:37:00Z,189.813,189.838,189.806,189.822,0.0
2025-12-21 10:38:00Z,189.819,189.837,189.779,189.837,0.0
2025-12-21 10:39:00Z,189.839,189.842,189.788,189.792,0.0
2025-12-21 10:40:00Z,189.792,189.808,189.76,189.8,0.0
2025-12-21 10:41:00Z,189.8,189.807,189.772,189.78,0.0
2025-12-21 10:42:00Z,189.78,189.805,189.768,189.773,0.0
2025-12-21 10:43:00Z,189.778,189.791,189.735,189.777,0.0
2025-12-21 10:44:00Z,189.776,189.85,189.769,189.813,0.0
2025-12-21 10:45:00Z,189.813,189.908,189.81,189.898,0.0
2025-12-21 10:46:00Z,189.898,189.912,189.843,189.865,0.0
2025-12-21 10:47:00Z,189.865,189.9,189.863,189.876,0.0
2025-12-21 10:48:00Z,189.869,189.886,189.837,189.869,0.0
2025-12-21 10:49:00Z,189.866,189.869,189.796,189.8,0.0
2025-12-21 10:50:00Z,189.797,189.819,189.781,189.797,0.0
2025-12-21 10:51:00Z,189.797,189.811,189.749,189.749,0.0
2025-12-21 10:52:00Z,189.752,189.767,189.717,189.757,0.0
2025-12-21 10:53:00Z,189.76,189.807,189.758,189.787,0.0
2025-12-21 10:54:00Z,189.783,189.827,189.778,189.827,0.0
2025-12-21 10:55:00Z,189.829,189.873,189.821,189.87,0.0
2025-12-21 10:56:00Z,189.867,189.868,189.775,189.784,0.0
2025-12-21 10:57:00Z,189.779,189.799,189.755,189.799,0.0
2025-12-21 10:58:00Z,189.797,189.799,189.737,189.78,0.0
2025-12-21 10:59:00Z,189.78,189.794,189.739,189.791,0.0
2025-12-21 11:00:00Z,189.783,189.793,189.757,189.785,0.0
2025-12-21 11:01:00Z,189.785,189.785,189.734,189.769,0.0
2025-12-21 11:02:00Z,189.769,189.774,189.738,189.764,0.0
2025-12-21 11:03:00Z,189.764,189.815,189.745,189.813,0.0
2025-12-21 11:04:00Z,189.813,189.884,189.8,189.866,0.0
2025-12-21 11:05:00Z,189.86,189.885,189.821,189.871,0.0
2025-12-21 11:06:00Z,189.877,189.974,189.872,189.956,0.0
2025-12-21 11:07:00Z,189.96,189.975,189.922,189.95,0.0
2025-12-21 11:08:00Z,189.95,189.953,189.875,189.911,0.0
2025-12-21 11:09:00Z,189.911,189.918,189.868,189.868,0.0
2025-12-21 11:10:00Z,189.868,189.922,189.868,189.876,0.0
2025-12-21 11:11:00Z,189.876,189.894,189.791,189.799,0.0
2025-12-21 11:12:00Z,189.804,189.812,189.756,189.761,0.0
2025-12-21 11:13:00Z,189.761,189.809,189.761,189.782,0.0
2025-12-21 11:14:00Z,189.773,189.824,189.754,189.817,0.0
2025-12-21 11:15:00Z,189.817,189.843,189.784,189.812,0.0
2025-12-21 11:16:00Z,189.806,189.806,189.736,189.764,0.0
2025-12-21 11:17:00Z,189.767,189.778,189.729,189.754,0.0
2025-12-21 11:18:00Z,189.756,189.764,189.69,189.751,0.0
2025-12-21 11:19:00Z,189.751,189.771,189.733,189.74,0.0
2025-12-21 11:20:00Z,189.74,189.754,189.689,189.709,0.0
2025-12-21 11:21:00Z,189.707,189.707,189.608,189.627,0.0
2025-12-21 11:22:00Z,189.624,189.667,189.622,189.645,0.0
2025-12-21 11:23:00Z,189.647,189.667,189.622,189.625,0.0
2025-12-21 11:24:00Z,189.623,189.647,189.605,189.605,0.0
2025-12-21 11:25:00Z,189.603,189.623,189.593,189.593,0.0
2025-12-21 11:26:00Z,189.593,189.672,189.59,189.653,0.0
