timestamp,open,high,low,close,volume
2025-12-18 14:53:00Z,1.36427,1.36437,1.3634,1.36374,0.0
2025-12-18 14:54:00Z,1.36374,1.36395,1.36355,1.36359,0.0
2025-12-18 14:55:00Z,1.36359,1.36369,1.36278,1.3628,0.0
2025-12-18 14:56:00Z,1.3628,1.36346,1.3628,1.36337,0.0
2025-12-18 14:57:00Z,1.36337,1.36403,1.36296,1.36393,0.0
2025-12-18 14:58:00Z,1.36398,1.36425,1.36382,1.36394,0.0
2025-12-18 14:59:00Z,1.36392,1.36416,1.36379,1.36383,0.0
2025-12-18 15:00:00Z,1.36378,1.36431,1.36362,1.3637,0.0
2025-12-18 15:01:00Z,1.3637,1.36378,1.36315,1.36342,0.0
2025-12-18 15:02:00Z,1.36338,1.36365,1.36324,1.3636,0.0
2025-12-18 15:03:00Z,1.36363,1.3643,1.36362,1.36408,0.0
2025-12-18 15:04:00Z,1.36406,1.36406,1.36335,1.36335,0.0
2025-12-18 15:05:00Z,1.36333,1.36375,1.36333,1.36363,0.0
2025-12-18 15:06:00Z,1.36365,1.36437,1.36348,1.36418,0.0
2025-12-18 15:07:00Z,1.36418,1.36425,1.36333,1.36333,0.0
2025-12-18 15:08:00Z,1.36329,1.36358,1.36279,1.36326,0.0
2025-12-18 15:09:00Z,1.36325,1.3648,1.36323,1.36477,0.0
2025-12-18 15:10:00Z,1.36475,1.36574,1.36473,1.36574,0.0
2025-12-18 15:11:00Z,1.36571,1.36628,1.36568,1.36573,0.0
2025-12-18 15:12:00Z,1.36579,1.36616,1.36547,1.36547,0.0
2025-12-18 15:13:00Z,1.36547,1.36576,1.36479,1.36479,0.0
2025-12-18 15:14:00Z,1.36482,1.36485,1.36408,1.36441,0.0
2025-12-18 15:15:00Z,1.36443,1.36511,1.36443,1.36496,0.0
2025-12-18 15:16:00Z,1.36499,1.36547,1.36499,1.36512,0.0
2025-12-18 15:17:00Z,1.3651,1.36516,1.36431,1.36431,0.0
2025-12-18 15:18:00Z,1.36431,1.36438,1.36347,1.36357,0.0
2025-12-18 15:19:00Z,1.36357,1.36375,1.36316,1.3632,0.0
2025-12-18 15:20:00Z,1.3632,1.36349,1.36218,1.36223,0.0
2025-12-18 15:21:00Z,1.3622,1.36229,1.36195,1.36198,0.0
2025-12-18 15:22:00Z,1.36198,1.36247,1.36198,1.36235,0.0
2025-12-18 15:23:00Z,1.36235,1.3632,1.3623,1.36306,0.0
2025-12-18 15:24:00Z,1.36306,1.36324,1.3626,1.36287,0.0
2025-12-18 15:25:00Z,1.36287,1.36342,1.36265,1.36342,0.0
2025-12-18 15:26:00Z,1.36342,1.36406,1.36333,1.36402,0.0
2025-12-18 15:27:00Z,1.36397,1.36404,1.36376,1.3639,0.0
2025-12-18 15:28:00Z,1.36388,1.36411,1.36382,1.36402,0.0
2025-12-18 15:29:00Z,1.36404,1.36447,1.36401,1.36423,0.0
2025-12-18 15:30:00Z,1.36423,1.36427,1.3636,1.36365,0.0
2025-12-18 15:31:00Z,1.36365,1.36419,1.36365,1.36402,0.0
2025-12-18 15:32:00Z,1.36404,1.36436,1.36402,1.36415,0.0
2025-12-18 15:33:00Z,1.36412,1.3642,1.36367,1.36393,0.0
2025-12-18 15:34:00Z,1.36387,1.36523,1.36382,1.36506,0.0
2025-12-18 15:35:00Z,1.36507,1.36533,1.36496,1.36517,0.0
2025-12-18 15:36:00Z,1.36512,1.36516,1.36461,1.36504,0.0
2025-12-18 15:37:00Z,1.36506,1.36539,1.36468,1.36539,0.0
2025-12-18 15:38:00Z,1.36536,1.36583,1.3653,1.36564,0.0
2025-12-18 15:39:00Z,1.36566,1.36587,1.36544,1.36544,0.0
2025-12-18 15:40:00Z,1.36551,1.36568,1.36531,1.36552,0.0
2025-12-18 15:41:00Z,1.36551,1.3661,1.36549,1.36584,0.0
2025-12-18 15:42:00Z,1.36586,1.36647,1.36586,1.36613,0.0
2025-12-18 15:43:00Z,1.36613,1.36738,1.36603,1.36723,0.0
2025-12-18 15:44:00Z,1.36723,1.36769,1.36705,1.36714,0.0
2025-12-18 15:45:00Z,1.36714,1.36743,1.36688,1.36707,0.0
